sex,cause,name,year,value,lastValue,rank
Male,All causes,Childhood maltreatment,1996,71.65742461,69.19312289,17
Male,All causes,"Unsafe water, sanitation, and handwashing",1996,8.998702228,6.516237549,18
Male,All causes,Tobacco,1997,4394.731484,2166.616137,1
Male,All causes,Dietary risks,1997,3486.598599,1781.744555,2
Male,All causes,High systolic blood pressure,1997,3458.759736,1425.81813,3
Male,All causes,High LDL cholesterol,1997,1979.192797,827.9498482,4
Male,All causes,High body-mass index,1997,1972.473298,1560.387769,5
Male,All causes,High fasting plasma glucose,1997,1578.98509,1323.215512,6
Male,All causes,Alcohol use,1997,1383.5234,1356.986529,7
Male,All causes,Occupational risks,1997,1159.291511,877.720578,8
Male,All causes,Air pollution,1997,963.8360181,509.4408812,9
Male,All causes,Child and maternal malnutrition,1997,916.4249005,684.4932126,10
Male,All causes,Drug use,1997,712.0573267,808.2567567,11
Male,All causes,Low physical activity,1997,467.2318308,217.9527211,12
Male,All causes,Impaired kidney function,1997,440.6250556,241.5616216,13
Male,All causes,Other environmental risks,1997,190.0664722,77.18261982,14
Male,All causes,Low bone mineral density,1997,71.84534097,82.7169358,15
Male,All causes,Childhood maltreatment,1997,71.67785127,69.19312289,16
Male,All causes,Unsafe sex,1997,54.18002159,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",1997,8.85566717,6.516237549,18
Male,All causes,Tobacco,1998,4217.278592,2166.616137,1
Male,All causes,Dietary risks,1998,3377.962373,1781.744555,2
Male,All causes,High systolic blood pressure,1998,3312.768226,1425.81813,3
Male,All causes,High body-mass index,1998,1969.135588,1560.387769,4
Male,All causes,High LDL cholesterol,1998,1891.841781,827.9498482,5
Male,All causes,High fasting plasma glucose,1998,1618.453071,1323.215512,6
Male,All causes,Alcohol use,1998,1412.635582,1356.986529,7
Male,All causes,Occupational risks,1998,1139.686772,877.720578,8
Male,All causes,Air pollution,1998,937.2921987,509.4408812,9
Male,All causes,Child and maternal malnutrition,1998,893.1439202,684.4932126,10
Male,All causes,Drug use,1998,736.2342128,808.2567567,11
Male,All causes,Low physical activity,1998,451.246965,217.9527211,12
Male,All causes,Impaired kidney function,1998,426.7387285,241.5616216,13
Male,All causes,Other environmental risks,1998,184.0919023,77.18261982,14
Male,All causes,Low bone mineral density,1998,72.37872417,82.7169358,15
Male,All causes,Childhood maltreatment,1998,71.74042382,69.19312289,16
Male,All causes,Unsafe sex,1998,38.16132037,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",1998,8.681765549,6.516237549,18
Male,All causes,Tobacco,1999,4012.310499,2166.616137,1
Male,All causes,Dietary risks,1999,3230.164583,1781.744555,2
Male,All causes,High systolic blood pressure,1999,3136.073784,1425.81813,3
Male,All causes,High body-mass index,1999,1946.468678,1560.387769,4
Male,All causes,High LDL cholesterol,1999,1789.150443,827.9498482,5
Male,All causes,High fasting plasma glucose,1999,1630.232646,1323.215512,6
Male,All causes,Alcohol use,1999,1425.482465,1356.986529,7
Male,All causes,Occupational risks,1999,1114.490108,877.720578,8
Male,All causes,Air pollution,1999,902.2845425,509.4408812,9
Male,All causes,Child and maternal malnutrition,1999,900.409589,684.4932126,10
Male,All causes,Drug use,1999,752.9345414,808.2567567,11
Male,All causes,Low physical activity,1999,430.7636549,217.9527211,12
Male,All causes,Impaired kidney function,1999,410.3102609,241.5616216,13
Male,All causes,Other environmental risks,1999,176.1272773,77.18261982,14
Male,All causes,Low bone mineral density,1999,72.96380608,82.7169358,15
Male,All causes,Childhood maltreatment,1999,71.86389998,69.19312289,16
Male,All causes,Unsafe sex,1999,38.96402692,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",1999,8.451085452,6.516237549,18
Male,All causes,Tobacco,2000,3785.407147,2166.616137,1
Male,All causes,Dietary risks,2000,3057.886928,1781.744555,2
Male,All causes,High systolic blood pressure,2000,2934.517002,1425.81813,3
Male,All causes,High body-mass index,2000,1905.376587,1560.387769,4
Male,All causes,High LDL cholesterol,2000,1680.301702,827.9498482,5
Male,All causes,High fasting plasma glucose,2000,1593.698203,1323.215512,6
Male,All causes,Alcohol use,2000,1435.204348,1356.986529,7
Male,All causes,Occupational risks,2000,1084.126965,877.720578,8
Male,All causes,Child and maternal malnutrition,2000,883.4232698,684.4932126,9
Male,All causes,Air pollution,2000,856.4126127,509.4408812,10
Male,All causes,Drug use,2000,756.7654858,808.2567567,11
Male,All causes,Low physical activity,2000,406.4871476,217.9527211,12
Male,All causes,Impaired kidney function,2000,389.9141493,241.5616216,13
Male,All causes,Other environmental risks,2000,166.1941818,77.18261982,14
Male,All causes,Low bone mineral density,2000,73.71638115,82.7169358,15
Male,All causes,Childhood maltreatment,2000,72.25407527,69.19312289,16
Male,All causes,Unsafe sex,2000,38.71647163,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2000,8.05249145,6.516237549,18
Male,All causes,Tobacco,2001,3589.037161,2166.616137,1
Male,All causes,Dietary risks,2001,2911.07525,1781.744555,2
Male,All causes,High systolic blood pressure,2001,2762.567621,1425.81813,3
Male,All causes,High body-mass index,2001,1871.137199,1560.387769,4
Male,All causes,High LDL cholesterol,2001,1586.772865,827.9498482,5
Male,All causes,High fasting plasma glucose,2001,1541.91499,1323.215512,6
Male,All causes,Alcohol use,2001,1455.234864,1356.986529,7
Male,All causes,Occupational risks,2001,1063.611207,877.720578,8
Male,All causes,Child and maternal malnutrition,2001,866.5488903,684.4932126,9
Male,All causes,Air pollution,2001,815.8126747,509.4408812,10
Male,All causes,Drug use,2001,768.1999161,808.2567567,11
Male,All causes,Low physical activity,2001,386.3720428,217.9527211,12
Male,All causes,Impaired kidney function,2001,374.52655,241.5616216,13
Male,All causes,Other environmental risks,2001,157.9975674,77.18261982,14
Male,All causes,Low bone mineral density,2001,74.42705141,82.7169358,15
Male,All causes,Childhood maltreatment,2001,72.98088867,69.19312289,16
Male,All causes,Unsafe sex,2001,38.2221975,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2001,7.55354146,6.516237549,18
Male,All causes,Tobacco,2002,3466.585017,2166.616137,1
Male,All causes,Dietary risks,2002,2818.741807,1781.744555,2
Male,All causes,High systolic blood pressure,2002,2638.453692,1425.81813,3
Male,All causes,High body-mass index,2002,1861.322723,1560.387769,4
Male,All causes,High LDL cholesterol,2002,1524.758123,827.9498482,5
Male,All causes,High fasting plasma glucose,2002,1500.641719,1323.215512,6
Male,All causes,Alcohol use,2002,1476.781121,1356.986529,7
Male,All causes,Occupational risks,2002,1061.626752,877.720578,8
Male,All causes,Child and maternal malnutrition,2002,853.7987189,684.4932126,9
Male,All causes,Air pollution,2002,795.0767896,509.4408812,10
Male,All causes,Drug use,2002,776.3122185,808.2567567,11
Male,All causes,Low physical activity,2002,373.7199509,217.9527211,12
Male,All causes,Impaired kidney function,2002,366.4145956,241.5616216,13
Male,All causes,Other environmental risks,2002,152.5277294,77.18261982,14
Male,All causes,Low bone mineral density,2002,75.39838074,82.7169358,15
Male,All causes,Childhood maltreatment,2002,72.88787866,69.19312289,16
Male,All causes,Unsafe sex,2002,39.89556654,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2002,7.442177415,6.516237549,18
Male,All causes,Tobacco,2003,3331.948865,2166.616137,1
Male,All causes,Dietary risks,2003,2706.109497,1781.744555,2
Male,All causes,High systolic blood pressure,2003,2491.531098,1425.81813,3
Male,All causes,High body-mass index,2003,1839.660791,1560.387769,4
Male,All causes,Alcohol use,2003,1488.751771,1356.986529,5
Male,All causes,High LDL cholesterol,2003,1453.235043,827.9498482,6
Male,All causes,High fasting plasma glucose,2003,1444.828364,1323.215512,7
Male,All causes,Occupational risks,2003,1054.992314,877.720578,8
Male,All causes,Child and maternal malnutrition,2003,867.3804893,684.4932126,9
Male,All causes,Drug use,2003,780.9338708,808.2567567,10
Male,All causes,Air pollution,2003,771.7075913,509.4408812,11
Male,All causes,Low physical activity,2003,357.8475068,217.9527211,12
Male,All causes,Impaired kidney function,2003,354.8441398,241.5616216,13
Male,All causes,Other environmental risks,2003,145.7966732,77.18261982,14
Male,All causes,Low bone mineral density,2003,76.26427845,82.7169358,15
Male,All causes,Childhood maltreatment,2003,72.58618415,69.19312289,16
Male,All causes,Unsafe sex,2003,40.58122557,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2003,7.459403075,6.516237549,18
Male,All causes,Tobacco,2004,3117.218556,2166.616137,1
Male,All causes,Dietary risks,2004,2512.137187,1781.744555,2
Male,All causes,High systolic blood pressure,2004,2273.380678,1425.81813,3
Male,All causes,High body-mass index,2004,1770.36905,1560.387769,4
Male,All causes,Alcohol use,2004,1467.503487,1356.986529,5
Male,All causes,High fasting plasma glucose,2004,1357.409077,1323.215512,6
Male,All causes,High LDL cholesterol,2004,1329.985819,827.9498482,7
Male,All causes,Occupational risks,2004,1028.947396,877.720578,8
Male,All causes,Child and maternal malnutrition,2004,825.6869147,684.4932126,9
Male,All causes,Drug use,2004,779.7791054,808.2567567,10
Male,All causes,Air pollution,2004,723.7981101,509.4408812,11
Male,All causes,Impaired kidney function,2004,333.2042212,241.5616216,12
Male,All causes,Low physical activity,2004,330.0753452,217.9527211,13
Male,All causes,Other environmental risks,2004,134.9356769,77.18261982,14
Male,All causes,Low bone mineral density,2004,76.16412585,82.7169358,15
Male,All causes,Childhood maltreatment,2004,72.08810379,69.19312289,16
Male,All causes,Unsafe sex,2004,35.74769661,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2004,7.284704998,6.516237549,18
Male,All causes,Tobacco,2005,2964.527572,2166.616137,1
Male,All causes,Dietary risks,2005,2378.432082,1781.744555,2
Male,All causes,High systolic blood pressure,2005,2114.260715,1425.81813,3
Male,All causes,High body-mass index,2005,1726.414413,1560.387769,4
Male,All causes,Alcohol use,2005,1467.960605,1356.986529,5
Male,All causes,High fasting plasma glucose,2005,1303.868759,1323.215512,6
Male,All causes,High LDL cholesterol,2005,1245.851351,827.9498482,7
Male,All causes,Occupational risks,2005,1010.686124,877.720578,8
Male,All causes,Child and maternal malnutrition,2005,805.9833783,684.4932126,9
Male,All causes,Drug use,2005,785.7734097,808.2567567,10
Male,All causes,Air pollution,2005,692.6237774,509.4408812,11
Male,All causes,Impaired kidney function,2005,318.766406,241.5616216,12
Male,All causes,Low physical activity,2005,310.1249998,217.9527211,13
Male,All causes,Other environmental risks,2005,126.6183875,77.18261982,14
Male,All causes,Low bone mineral density,2005,76.60660076,82.7169358,15
Male,All causes,Childhood maltreatment,2005,72.13468566,69.19312289,16
Male,All causes,Unsafe sex,2005,39.77571737,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2005,7.331026524,6.516237549,18
Male,All causes,Tobacco,2006,2883.554955,2166.616137,1
Male,All causes,Dietary risks,2006,2318.471978,1781.744555,2
Male,All causes,High systolic blood pressure,2006,2023.706299,1425.81813,3
Male,All causes,High body-mass index,2006,1719.280951,1560.387769,4
Male,All causes,Alcohol use,2006,1496.217054,1356.986529,5
Male,All causes,High fasting plasma glucose,2006,1289.970871,1323.215512,6
Male,All causes,High LDL cholesterol,2006,1201.245671,827.9498482,7
Male,All causes,Occupational risks,2006,1005.254052,877.720578,8
Male,All causes,Drug use,2006,809.3291084,808.2567567,9
Male,All causes,Child and maternal malnutrition,2006,799.8874405,684.4932126,10
Male,All causes,Air pollution,2006,681.458036,509.4408812,11
Male,All causes,Impaired kidney function,2006,311.8026424,241.5616216,12
Male,All causes,Low physical activity,2006,299.4991131,217.9527211,13
Male,All causes,Other environmental risks,2006,121.9014897,77.18261982,14
Male,All causes,Low bone mineral density,2006,77.59433302,82.7169358,15
Male,All causes,Childhood maltreatment,2006,72.9952909,69.19312289,16
Male,All causes,Unsafe sex,2006,41.33329922,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2006,7.467878823,6.516237549,18
Male,All causes,Tobacco,2007,2734.844241,2166.616137,1
Male,All causes,Dietary risks,2007,2198.159205,1781.744555,2
Male,All causes,High systolic blood pressure,2007,1888.413106,1425.81813,3
Male,All causes,High body-mass index,2007,1675.431021,1560.387769,4
Male,All causes,Alcohol use,2007,1475.019601,1356.986529,5
Male,All causes,High fasting plasma glucose,2007,1261.35446,1323.215512,6
Male,All causes,High LDL cholesterol,2007,1121.451383,827.9498482,7
Male,All causes,Occupational risks,2007,982.2501635,877.720578,8
Male,All causes,Drug use,2007,820.5930088,808.2567567,9
Male,All causes,Child and maternal malnutrition,2007,779.3856122,684.4932126,10
Male,All causes,Air pollution,2007,654.5241031,509.4408812,11
Male,All causes,Impaired kidney function,2007,298.5510231,241.5616216,12
Male,All causes,Low physical activity,2007,281.8835562,217.9527211,13
Male,All causes,Other environmental risks,2007,114.152984,77.18261982,14
Male,All causes,Low bone mineral density,2007,77.81876618,82.7169358,15
Male,All causes,Childhood maltreatment,2007,73.87408872,69.19312289,16
Male,All causes,Unsafe sex,2007,40.06204569,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2007,7.425417542,6.516237549,18
Male,All causes,Tobacco,2008,2648.203968,2166.616137,1
Male,All causes,Dietary risks,2008,2139.2434,1781.744555,2
Male,All causes,High systolic blood pressure,2008,1807.774191,1425.81813,3
Male,All causes,High body-mass index,2008,1662.447544,1560.387769,4
Male,All causes,Alcohol use,2008,1469.90095,1356.986529,5
Male,All causes,High fasting plasma glucose,2008,1259.423264,1323.215512,6
Male,All causes,High LDL cholesterol,2008,1078.041364,827.9498482,7
Male,All causes,Occupational risks,2008,972.0065715,877.720578,8
Male,All causes,Drug use,2008,835.2913469,808.2567567,9
Male,All causes,Child and maternal malnutrition,2008,760.49023,684.4932126,10
Male,All causes,Air pollution,2008,643.513412,509.4408812,11
Male,All causes,Impaired kidney function,2008,290.5149833,241.5616216,12
Male,All causes,Low physical activity,2008,272.213915,217.9527211,13
Male,All causes,Other environmental risks,2008,109.1461054,77.18261982,14
Male,All causes,Low bone mineral density,2008,78.61907362,82.7169358,15
Male,All causes,Childhood maltreatment,2008,75.22121153,69.19312289,16
Male,All causes,Unsafe sex,2008,40.05515221,35.03412621,17
Male,All causes,"Unsafe water, sanitation, and handwashing",2008,7.396371769,6.516237549,18
Male,All causes,Tobacco,2009,2541.052703,2166.616137,1
Male,All causes,Dietary risks,2009,2056.22438,1781.744555,2
Male,All causes,High systolic blood pressure,2009,1709.499836,1425.81813,3
Male,All causes,High body-mass index,2009,1632.65725,1560.387769,4
Male,All causes,Alcohol use,2009,1442.448327,1356.986529,5
Male,All causes,High fasting plasma glucose,2009,1243.322211,1323.215512,6
Male,All causes,High LDL cholesterol,2009,1020.350812,827.9498482,7
Male,All causes,Occupational risks,2009,954.7738314,877.720578,8
Male,All causes,Drug use,2009,830.0331151,808.2567567,9
Male,All causes,Child and maternal malnutrition,2009,748.9053871,684.4932126,10
Male,All causes,Air pollution,2009,623.2832094,509.4408812,11
Male,All causes,Impaired kidney function,2009,279.5043115,241.5616216,12
